,turns,winner
15860,74,Black
15861,28,Black
15864,17,Black
15865,35,Black
15866,72,Black
15868,76,Black
15870,32,Black
15875,50,Black
15880,69,Black
15881,62,Black
15883,18,Black
15885,64,Black
15886,110,Black
15889,34,Black
15890,28,Black
15893,48,Black
15896,40,Black
15898,40,Black
15901,100,Black
15907,132,Black
15911,30,Black
15913,50,Black
15916,32,Black
15917,108,Black
15921,98,Black
15925,100,Black
15926,42,Black
15928,54,Black
15932,90,Black
15933,116,Black
15934,104,Black
15939,66,Black
15940,80,Black
15941,108,Black
15943,96,Black
15950,52,Black
15952,88,Black
15953,70,Black
15955,42,Black
15956,16,Black
15957,98,Black
15958,72,Black
15959,56,Black
15960,74,Black
15962,48,Black
15964,44,Black
15966,92,Black
15970,72,Black
15980,86,Black
15981,56,Black
15982,16,Black
15984,17,Black
15988,104,Black
15990,19,Black
15992,58,Black
15995,10,Black
15996,80,Black
15998,52,Black
16004,34,Black
16006,58,Black
16012,62,Black
16018,116,Black
16019,60,Black
16021,84,Black
16022,29,Black
16025,65,Black
16026,62,Black
16027,12,Black
16030,20,Black
16032,4,Black
16034,40,Black
16035,31,Black
16036,40,Black
16038,42,Black
16039,72,Black
16047,40,Black
16050,44,Black
16052,16,Black
16054,32,Black
16056,55,Black
16057,118,Black
16058,102,Black
16059,96,Black
16062,94,Black
16063,42,Black
16071,70,Black
16072,60,Black
16073,32,Black
16075,46,Black
16077,56,Black
16083,88,Black
16084,2,Black
16086,60,Black
16089,58,Black
16090,58,Black
16091,12,Black
16092,46,Black
16093,52,Black
16099,132,Black
16100,48,Black
16101,30,Black
16102,104,Black
16104,74,Black
16105,80,Black
16109,52,Black
16110,118,Black
16111,42,Black
16113,24,Black
16115,72,Black
16116,60,Black
16118,100,Black
16119,54,Black
16123,34,Black
16126,82,Black
16127,50,Black
16129,61,Black
16130,28,Black
16132,52,Black
16134,76,Black
16135,8,Black
16136,94,Black
16139,74,Black
16141,66,Black
16142,34,Black
16144,65,Black
16146,46,Black
16148,4,Black
16149,50,Black
16150,22,Black
16152,60,Black
16153,88,Black
16156,96,Black
16158,52,Black
16161,74,Black
16162,2,Black
16165,63,Black
16168,32,Black
16171,50,Black
16172,42,Black
16180,33,Black
16184,88,Black
16186,66,Black
16189,104,Black
16190,28,Black
16191,52,Black
16194,96,Black
16197,13,Black
16198,48,Black
16199,78,Black
16200,54,Black
16207,88,Black
16208,60,Black
16209,128,Black
16211,80,Black
16221,80,Black
16223,38,Black
16224,66,Black
16226,40,Black
16227,69,Black
16228,34,Black
16229,48,Black
16231,44,Black
16233,52,Black
16235,54,Black
16236,51,Black
16237,86,Black
16239,78,Black
16241,54,Black
16243,70,Black
16244,41,Black
16246,68,Black
16247,30,Black
16251,28,Black
16254,72,Black
16259,78,Black
16262,24,Black
16263,52,Black
16265,128,Black
16268,40,Black
16269,25,Black
16270,22,Black
16271,54,Black
16274,48,Black
16276,44,Black
16280,52,Black
16281,28,Black
16285,48,Black
16290,20,Black
16291,42,Black
16293,36,Black
16296,58,Black
16298,26,Black
16300,76,Black
16302,92,Black
16304,60,Black
16308,32,Black
16310,66,Black
16311,96,Black
16313,94,Black
16314,47,Black
16321,60,Black
16322,72,Black
16325,44,Black
16326,72,Black
16333,18,Black
16336,64,Black
16338,25,Black
16341,30,Black
16343,66,Black
16344,38,Black
16345,18,Black
16347,58,Black
16348,31,Black
16350,44,Black
16352,40,Black
16353,28,Black
16354,56,Black
16357,40,Black
16358,66,Black
16359,31,Black
16361,8,Black
16365,54,Black
16368,30,Black
16371,49,Black
16374,22,Black
16375,78,Black
16377,50,Black
16379,100,Black
16381,64,Black
16382,66,Black
16389,120,Black
16391,82,Black
16394,134,Black
16395,20,Black
16396,94,Black
16397,70,Black
16398,58,Black
16399,44,Black
16401,31,Black
16406,82,Black
16407,11,Black
16409,46,Black
16411,14,Black
16414,28,Black
16415,4,Black
16417,78,Black
16421,98,Black
16422,62,Black
16424,100,Black
16427,30,Black
16429,80,Black
16433,102,Black
16434,38,Black
16436,35,Black
16438,82,Black
16441,22,Black
16443,34,Black
16445,88,Black
16447,62,Black
16448,102,Black
16450,36,Black
16451,81,Black
16453,32,Black
16455,68,Black
16459,80,Black
16460,66,Black
16466,108,Black
16467,92,Black
16468,62,Black
16473,58,Black
16475,28,Black
16477,20,Black
16478,68,Black
16480,140,Black
16482,80,Black
16486,88,Black
16490,60,Black
16494,55,Black
16501,60,Black
16502,44,Black
16504,52,Black
16505,80,Black
16508,92,Black
16510,54,Black
16512,48,Black
16513,54,Black
16514,42,Black
16515,50,Black
16517,48,Black
16518,78,Black
16519,90,Black
16520,47,Black
16526,58,Black
16531,130,Black
16534,110,Black
16535,96,Black
16541,54,Black
16542,128,Black
16543,80,Black
16544,62,Black
16547,9,Black
16551,82,Black
16552,36,Black
16553,26,Black
16555,114,Black
16562,34,Black
16564,72,Black
16569,66,Black
16572,102,Black
16573,60,Black
16579,72,Black
16581,48,Black
16586,68,Black
16588,104,Black
16592,46,Black
16593,80,Black
16594,96,Black
16595,118,Black
16597,76,Black
16598,56,Black
16599,82,Black
16600,38,Black
16602,58,Black
16605,90,Black
16606,86,Black
16608,64,Black
16610,64,Black
16611,62,Black
16619,54,Black
16620,22,Black
16624,64,Black
16626,128,Black
16627,72,Black
16628,76,Black
16631,35,Black
16632,47,Black
16634,58,Black
16638,50,Black
16647,78,Black
16650,70,Black
16652,74,Black
16654,28,Black
16657,64,Black
16659,90,Black
16661,106,Black
16662,114,Black
16667,48,Black
16674,54,Black
16675,44,Black
16677,106,Black
16678,40,Black
16686,62,Black
16692,30,Black
16694,88,Black
16696,48,Black
16697,58,Black
16700,40,Black
16701,48,Black
16702,54,Black
16704,48,Black
16706,48,Black
16708,54,Black
16709,34,Black
16717,28,Black
16718,93,Black
16719,42,Black
16720,126,Black
16721,8,Black
16723,49,Black
16725,28,Black
16729,66,Black
16732,22,Black
16735,106,Black
16736,96,Black
16740,58,Black
16741,54,Black
16747,114,Black
16749,48,Black
16750,116,Black
16751,42,Black
16754,114,Black
16755,26,Black
16759,84,Black
16762,40,Black
16767,51,Black
16771,26,Black
16775,38,Black
16776,52,Black
16777,64,Black
16778,30,Black
16779,85,Black
16781,54,Black
16785,90,Black
16787,52,Black
16790,35,Black
16792,28,Black
16795,60,Black
16796,64,Black
16798,40,Black
16800,78,Black
16808,46,Black
16812,30,Black
16813,50,Black
16814,24,Black
16819,72,Black
16820,123,Black
16821,50,Black
16822,80,Black
16823,40,Black
16824,34,Black
16825,106,Black
16830,11,Black
16831,61,Black
16836,57,Black
16839,56,Black
16846,58,Black
16852,54,Black
16854,51,Black
16856,88,Black
16857,68,Black
16858,64,Black
16859,104,Black
16860,68,Black
16863,50,Black
16864,63,Black
16868,138,Black
16871,34,Black
16875,80,Black
16877,96,Black
16879,42,Black
16880,60,Black
16881,58,Black
16882,42,Black
16885,110,Black
16887,20,Black
16889,22,Black
16891,92,Black
16892,130,Black
16893,66,Black
16894,76,Black
16896,80,Black
16897,21,Black
16900,86,Black
16906,39,Black
16909,92,Black
16910,48,Black
16911,90,Black
16912,102,Black
16915,60,Black
16916,54,Black
16917,104,Black
16920,96,Black
16921,50,Black
16922,44,Black
16923,55,Black
16925,72,Black
16931,60,Black
16933,64,Black
16935,70,Black
16937,44,Black
16939,56,Black
16940,67,Black
16942,31,Black
16947,40,Black
16948,43,Black
16949,92,Black
16950,76,Black
16952,18,Black
16954,20,Black
16955,84,Black
16957,24,Black
16958,68,Black
16962,42,Black
16965,22,Black
16968,76,Black
16969,18,Black
16973,44,Black
16979,40,Black
16982,32,Black
16988,86,Black
16992,130,Black
16993,28,Black
16994,44,Black
16995,54,Black
16996,48,Black
16998,36,Black
16999,11,Black
17001,16,Black
17003,44,Black
17006,66,Black
17010,82,Black
17011,102,Black
17012,51,Black
17014,82,Black
17015,44,Black
17016,54,Black
17018,80,Black
17019,14,Black
17024,55,Black
17026,122,Black
17029,61,Black
17036,32,Black
17044,62,Black
17045,15,Black
17046,104,Black
17047,30,Black
17048,50,Black
17050,40,Black
17051,30,Black
17053,34,Black
17060,26,Black
17061,54,Black
17062,72,Black
17063,46,Black
17064,40,Black
17065,58,Black
17067,13,Black
17071,66,Black
17072,83,Black
17074,80,Black
17076,18,Black
17078,50,Black
17079,48,Black
17082,50,Black
17085,73,Black
17086,66,Black
17088,74,Black
17089,92,Black
17093,41,Black
17094,2,Black
17097,106,Black
17099,45,Black
17100,70,Black
17102,58,Black
17103,52,Black
17105,58,Black
17106,48,Black
17109,134,Black
17113,20,Black
17114,56,Black
17115,92,Black
17118,110,Black
17119,49,Black
17122,66,Black
17123,64,Black
17126,36,Black
17127,16,Black
17128,76,Black
17129,70,Black
17131,52,Black
17132,66,Black
17133,2,Black
17134,78,Black
17137,20,Black
17138,74,Black
17140,16,Black
17141,56,Black
17142,90,Black
17150,32,Black
17153,54,Black
17155,42,Black
17158,33,Black
17159,100,Black
17160,36,Black
17163,120,Black
17164,59,Black
17166,118,Black
17168,44,Black
17169,30,Black
17170,114,Black
17178,32,Black
17181,20,Black
17183,28,Black
17184,77,Black
17185,36,Black
17188,42,Black
17194,74,Black
17195,104,Black
17198,82,Black
17199,74,Black
17203,72,Black
17205,16,Black
17206,34,Black
17209,47,Black
17212,34,Black
17213,62,Black
17215,59,Black
17216,61,Black
17219,18,Black
17221,118,Black
17222,12,Black
17223,39,Black
17224,62,Black
17225,20,Black
17227,72,Black
17229,6,Black
17230,60,Black
17232,54,Black
17234,56,Black
17235,36,Black
17238,36,Black
17240,58,Black
17243,70,Black
17254,88,Black
17255,66,Black
17256,37,Black
17257,62,Black
17258,110,Black
17261,96,Black
17266,72,Black
17270,56,Black
17271,104,Black
17273,29,Black
17275,30,Black
17276,60,Black
17277,79,Black
17278,54,Black
17280,32,Black
17282,70,Black
17283,48,Black
17286,36,Black
17290,60,Black
17294,38,Black
17296,36,Black
17297,60,Black
17300,18,Black
17301,3,Black
17304,38,Black
17305,66,Black
17306,38,Black
17308,140,Black
17313,38,Black
17321,48,Black
17322,28,Black
17324,60,Black
17325,48,Black
17327,74,Black
17329,52,Black
17330,32,Black
17333,38,Black
17335,20,Black
17336,80,Black
17339,106,Black
17340,68,Black
17341,68,Black
17343,96,Black
17345,34,Black
17347,54,Black
17348,64,Black
17350,50,Black
17351,84,Black
17352,47,Black
17355,66,Black
17358,78,Black
17359,82,Black
17362,34,Black
17363,106,Black
17364,70,Black
17368,20,Black
17369,42,Black
17371,24,Black
17372,60,Black
17374,62,Black
17375,52,Black
17378,88,Black
17379,32,Black
17386,74,Black
17387,80,Black
17389,62,Black
17393,44,Black
17395,12,Black
17397,30,Black
17400,42,Black
17401,56,Black
17405,73,Black
17407,70,Black
17409,72,Black
17410,52,Black
17411,30,Black
17413,50,Black
17416,64,Black
17417,56,Black
17421,68,Black
17423,42,Black
17424,12,Black
17427,86,Black
17428,100,Black
17438,66,Black
17446,41,Black
17452,52,Black
17455,68,Black
17457,24,Black
17461,48,Black
17464,38,Black
17466,50,Black
17468,20,Black
17469,102,Black
17472,72,Black
17473,68,Black
17478,42,Black
17479,88,Black
17480,84,Black
17482,100,Black
17484,56,Black
17486,66,Black
17487,72,Black
17489,98,Black
17494,45,Black
17496,66,Black
17497,64,Black
17498,54,Black
17499,22,Black
17502,50,Black
17503,46,Black
17504,45,Black
17509,64,Black
17515,42,Black
17519,140,Black
17521,78,Black
17524,80,Black
17528,62,Black
17531,84,Black
17535,42,Black
17538,56,Black
17541,98,Black
17542,48,Black
17543,94,Black
17544,49,Black
17546,36,Black
17547,58,Black
17549,39,Black
17552,52,Black
17553,30,Black
17554,16,Black
17555,32,Black
17557,37,Black
17558,74,Black
17559,54,Black
17560,58,Black
17561,80,Black
17562,53,Black
17563,44,Black
17565,64,Black
17567,74,Black
17572,61,Black
17573,40,Black
17576,16,Black
17577,50,Black
17581,22,Black
17584,54,Black
17586,30,Black
17587,54,Black
17588,48,Black
17591,68,Black
17592,106,Black
17593,54,Black
17595,36,Black
17596,28,Black
17598,30,Black
17599,6,Black
17601,22,Black
17602,58,Black
17603,80,Black
17604,50,Black
17605,26,Black
17607,98,Black
17610,10,Black
17611,54,Black
17612,28,Black
17613,30,Black
17614,52,Black
17618,38,Black
17619,28,Black
17620,78,Black
17621,50,Black
17622,36,Black
17626,30,Black
17627,48,Black
17629,54,Black
17630,35,Black
17635,33,Black
17636,48,Black
17637,30,Black
17639,34,Black
17645,44,Black
17646,70,Black
17648,46,Black
17652,50,Black
17654,28,Black
17655,66,Black
17657,138,Black
17663,40,Black
17668,118,Black
17669,66,Black
17673,80,Black
17677,38,Black
17678,42,Black
17679,72,Black
17681,52,Black
17682,54,Black
17683,78,Black
17686,62,Black
17688,108,Black
17689,116,Black
17690,38,Black
17693,62,Black
17694,50,Black
17695,116,Black
17696,60,Black
17697,140,Black
17698,60,Black
17699,74,Black
17701,82,Black
17704,66,Black
17705,138,Black
17707,40,Black
17709,50,Black
17712,66,Black
17715,48,Black
17716,96,Black
17719,44,Black
17720,62,Black
17721,84,Black
17726,40,Black
17728,84,Black
17730,44,Black
17732,55,Black
17735,64,Black
17736,90,Black
17740,72,Black
17742,44,Black
17743,52,Black
17745,130,Black
17747,76,Black
17748,46,Black
17750,18,Black
17751,76,Black
17753,45,Black
17754,20,Black
17759,54,Black
17761,20,Black
17762,106,Black
17764,96,Black
17766,60,Black
17770,56,Black
17774,66,Black
17779,38,Black
17782,32,Black
17784,34,Black
17786,30,Black
17788,48,Black
17792,20,Black
17793,52,Black
17794,74,Black
17795,74,Black
17796,26,Black
17798,26,Black
17800,112,Black
17804,58,Black
17805,32,Black
17807,52,Black
17809,20,Black
17813,88,Black
17814,40,Black
17815,14,Black
17817,12,Black
17819,54,Black
17821,72,Black
17822,24,Black
17823,55,Black
17825,27,Black
17827,28,Black
17828,80,Black
17829,58,Black
17832,60,Black
17833,82,Black
17836,44,Black
17840,53,Black
17842,40,Black
17843,86,Black
17844,47,Black
17848,74,Black
17849,39,Black
17850,50,Black
17852,40,Black
17854,40,Black
17855,17,Black
17858,62,Black
17860,44,Black
17861,38,Black
17863,14,Black
17866,118,Black
17868,43,Black
17869,66,Black
17871,72,Black
17873,32,Black
17874,108,Black
17875,94,Black
17876,34,Black
17879,82,Black
17881,80,Black
17882,68,Black
17885,46,Black
17893,20,Black
17898,102,Black
17899,66,Black
17900,45,Black
17902,62,Black
17904,52,Black
17905,46,Black
17906,46,Black
17908,68,Black
17910,70,Black
17911,32,Black
17914,44,Black
17917,74,Black
17918,74,Black
17919,135,Black
17920,128,Black
17923,49,Black
17927,110,Black
17931,47,Black
17932,42,Black
17934,66,Black
17935,29,Black
17937,82,Black
17939,58,Black
17942,86,Black
17943,52,Black
17944,44,Black
17945,22,Black
17948,28,Black
17950,102,Black
17951,72,Black
17955,46,Black
17957,44,Black
17958,66,Black
17960,71,Black
17962,90,Black
17963,60,Black
17965,60,Black
17968,36,Black
17970,80,Black
17973,24,Black
17974,48,Black
17980,90,Black
17981,96,Black
17983,74,Black
17985,102,Black
17987,64,Black
17989,74,Black
17994,42,Black
17996,100,Black
18000,50,Black
18003,52,Black
18007,46,Black
18009,74,Black
18011,34,Black
18012,32,Black
18013,26,Black
18016,87,Black
18017,58,Black
18019,34,Black
18020,74,Black
18021,70,Black
18022,48,Black
18023,94,Black
18024,51,Black
18028,78,Black
18031,74,Black
18032,43,Black
18035,82,Black
18037,58,Black
18039,92,Black
18041,70,Black
18043,50,Black
18047,138,Black
18048,114,Black
18053,54,Black
18054,104,Black
18055,70,Black
18056,84,Black
18057,86,Black
18059,118,Black
18060,94,Black
18063,48,Black
18066,80,Black
18067,46,Black
18068,38,Black
18069,58,Black
18070,68,Black
18071,120,Black
18073,130,Black
18075,76,Black
18076,72,Black
18078,104,Black
18079,48,Black
18080,36,Black
18082,110,Black
18083,44,Black
18084,132,Black
18086,100,Black
18088,80,Black
18089,36,Black
18093,58,Black
18095,88,Black
18097,107,Black
18099,34,Black
18105,28,Black
18112,58,Black
18117,86,Black
18127,22,Black
18129,22,Black
18131,66,Black
18136,6,Black
18137,16,Black
18139,24,Black
18143,68,Black
18144,16,Black
18145,14,Black
18147,60,Black
18148,94,Black
18151,24,Black
18152,52,Black
18154,95,Black
18156,84,Black
18161,24,Black
18164,48,Black
18166,76,Black
18171,72,Black
18173,40,Black
18178,66,Black
18182,124,Black
18185,60,Black
18187,70,Black
18189,120,Black
18190,82,Black
18193,91,Black
18196,96,Black
18197,39,Black
18199,86,Black
18200,34,Black
18201,46,Black
18204,38,Black
18205,48,Black
18207,56,Black
18208,52,Black
18210,36,Black
18211,59,Black
18215,16,Black
18216,66,Black
18218,38,Black
18219,54,Black
18221,88,Black
18222,25,Black
18224,50,Black
18226,102,Black
18227,52,Black
18229,46,Black
18230,56,Black
18236,64,Black
18237,70,Black
18238,130,Black
18239,78,Black
18240,76,Black
18252,126,Black
18256,56,Black
18259,125,Black
18260,48,Black
18262,62,Black
18264,36,Black
18265,62,Black
18268,48,Black
18269,86,Black
18272,58,Black
18273,126,Black
18276,48,Black
18278,20,Black
18280,118,Black
18281,70,Black
18282,32,Black
18287,86,Black
18289,25,Black
18290,114,Black
18294,74,Black
18296,102,Black
18301,16,Black
18308,136,Black
18309,74,Black
18311,50,Black
18314,108,Black
18319,43,Black
18320,100,Black
18322,36,Black
18323,10,Black
18325,92,Black
18329,120,Black
18334,116,Black
18335,40,Black
18339,72,Black
18341,88,Black
18344,74,Black
18346,59,Black
18353,42,Black
18355,44,Black
18358,48,Black
18360,32,Black
18363,32,Black
18366,76,Black
18370,46,Black
18371,56,Black
18372,60,Black
18373,53,Black
18376,48,Black
18377,35,Black
18378,79,Black
18379,80,Black
18381,70,Black
18382,90,Black
18383,52,Black
18390,62,Black
18391,32,Black
18393,74,Black
18395,46,Black
18396,134,Black
18399,68,Black
18405,118,Black
18410,36,Black
18411,38,Black
18413,48,Black
18414,40,Black
18415,76,Black
18418,20,Black
18421,38,Black
18424,44,Black
18425,67,Black
18427,54,Black
18429,74,Black
18430,37,Black
18431,62,Black
18432,84,Black
18436,70,Black
18438,128,Black
18439,26,Black
18443,66,Black
18448,32,Black
18449,52,Black
18450,52,Black
18457,43,Black
18458,36,Black
18460,74,Black
18461,94,Black
18462,62,Black
18463,78,Black
18466,48,Black
18468,74,Black
18471,34,Black
18472,32,Black
18473,98,Black
18475,78,Black
18476,52,Black
18482,30,Black
18483,48,Black
18486,102,Black
18487,94,Black
18488,98,Black
18490,92,Black
18493,66,Black
18495,80,Black
18497,68,Black
18498,30,Black
18501,40,Black
18506,100,Black
18507,110,Black
18508,44,Black
18509,46,Black
18510,78,Black
18512,24,Black
18513,92,Black
18516,36,Black
18517,42,Black
18519,40,Black
18520,62,Black
18527,38,Black
18530,48,Black
18534,57,Black
18536,30,Black
18539,70,Black
18541,53,Black
18544,62,Black
18545,66,Black
18546,64,Black
18547,80,Black
18552,140,Black
18554,46,Black
18557,112,Black
18560,26,Black
18561,96,Black
18562,88,Black
18563,138,Black
18564,60,Black
18565,70,Black
18566,64,Black
18567,62,Black
18568,28,Black
18569,98,Black
18570,94,Black
18571,50,Black
18572,82,Black
18573,46,Black
18575,52,Black
18576,48,Black
18577,46,Black
18581,136,Black
18584,36,Black
18585,54,Black
18588,84,Black
18593,42,Black
18594,70,Black
18595,100,Black
18596,40,Black
18597,114,Black
18598,118,Black
18601,54,Black
18603,62,Black
18604,46,Black
18606,32,Black
18607,62,Black
18608,120,Black
18612,14,Black
18615,62,Black
18618,58,Black
18620,38,Black
18622,50,Black
18625,90,Black
18628,66,Black
18630,40,Black
18631,90,Black
18634,126,Black
18635,108,Black
18636,100,Black
18637,64,Black
18638,66,Black
18640,8,Black
18643,40,Black
18644,8,Black
18646,120,Black
18647,73,Black
18649,66,Black
18651,30,Black
18653,70,Black
18655,80,Black
18657,48,Black
18662,56,Black
18665,98,Black
18667,28,Black
18670,32,Black
18672,70,Black
18674,4,Black
18676,69,Black
18682,92,Black
18684,40,Black
18685,28,Black
18688,66,Black
18689,98,Black
18691,38,Black
18692,24,Black
18697,102,Black
18699,36,Black
18702,9,Black
18706,36,Black
18714,47,Black
18715,24,Black
18717,44,Black
18718,28,Black
18722,72,Black
18727,55,Black
18734,76,Black
18736,56,Black
18739,99,Black
18741,32,Black
18742,96,Black
18743,56,Black
18744,38,Black
18747,138,Black
18749,38,Black
18753,50,Black
18762,58,Black
18763,12,Black
18767,60,Black
18768,52,Black
18772,60,Black
18773,53,Black
18774,88,Black
18775,54,Black
18777,92,Black
18778,26,Black
18779,41,Black
18788,50,Black
18791,70,Black
18792,44,Black
18795,36,Black
18796,42,Black
18797,44,Black
18805,56,Black
18806,74,Black
18808,80,Black
18810,70,Black
18812,114,Black
18813,44,Black
18814,78,Black
18816,74,Black
18817,72,Black
18818,37,Black
18821,68,Black
18822,88,Black
18824,30,Black
18827,78,Black
18828,24,Black
18830,56,Black
18833,66,Black
18839,102,Black
18840,70,Black
18842,52,Black
18843,46,Black
18844,130,Black
18845,100,Black
18847,52,Black
18848,32,Black
18849,33,Black
18851,56,Black
18854,56,Black
18855,24,Black
18857,54,Black
18859,86,Black
18861,108,Black
18867,62,Black
18872,34,Black
18879,112,Black
18880,38,Black
18883,102,Black
18885,50,Black
18887,49,Black
18888,96,Black
18889,40,Black
18893,27,Black
18894,50,Black
18895,42,Black
18897,68,Black
18898,5,Black
18899,12,Black
18901,66,Black
18904,50,Black
18906,112,Black
18908,110,Black
18909,54,Black
18910,62,Black
18913,58,Black
18916,62,Black
18919,58,Black
18920,36,Black
18921,100,Black
18922,35,Black
18927,46,Black
18930,92,Black
18931,52,Black
18932,42,Black
18933,72,Black
18935,92,Black
18937,56,Black
18941,40,Black
18944,78,Black
18946,64,Black
18947,102,Black
18948,27,Black
18951,104,Black
18954,36,Black
18958,102,Black
18960,84,Black
18962,45,Black
18963,71,Black
18966,44,Black
18969,74,Black
18972,96,Black
18973,134,Black
18975,62,Black
18976,58,Black
18982,38,Black
18987,58,Black
18990,36,Black
18991,32,Black
18993,68,Black
18994,140,Black
18996,57,Black
18998,51,Black
18999,43,Black
19001,72,Black
19003,76,Black
19007,66,Black
19008,40,Black
19009,38,Black
19011,58,Black
19012,13,Black
19014,38,Black
19017,72,Black
19019,54,Black
19021,40,Black
19022,60,Black
19024,98,Black
19029,60,Black
19031,100,Black
19032,52,Black
19036,60,Black
19037,34,Black
19039,39,Black
19041,86,Black
19042,23,Black
19047,80,Black
19048,50,Black
19049,12,Black
19051,40,Black
19052,104,Black
19054,64,Black
19055,62,Black
19060,66,Black
19061,12,Black
19062,63,Black
19067,124,Black
19068,96,Black
19071,10,Black
19073,18,Black
19074,106,Black
19075,38,Black
19078,28,Black
19082,118,Black
19083,34,Black
19084,60,Black
19085,66,Black
19090,28,Black
19091,112,Black
19093,52,Black
19094,72,Black
19095,106,Black
19096,2,Black
19097,2,Black
19098,2,Black
19101,2,Black
19103,2,Black
19106,2,Black
19107,2,Black
19109,2,Black
19111,3,Black
19113,54,Black
19115,23,Black
19123,36,Black
19125,33,Black
19128,2,Black
19130,37,Black
19135,60,Black
19136,14,Black
19137,54,Black
19141,28,Black
19142,39,Black
19149,30,Black
19152,24,Black
19153,42,Black
19154,24,Black
19156,92,Black
19158,116,Black
19162,68,Black
19163,58,Black
19174,64,Black
19176,76,Black
19178,80,Black
19181,76,Black
19182,68,Black
19183,64,Black
19190,72,Black
19193,36,Black
19195,72,Black
19196,104,Black
19199,128,Black
19200,80,Black
19201,76,Black
19204,70,Black
19205,33,Black
19206,29,Black
19207,55,Black
19211,48,Black
19212,20,Black
19219,34,Black
19221,29,Black
19222,22,Black
19224,46,Black
19230,38,Black
19234,13,Black
19237,25,Black
19242,31,Black
19244,6,Black
19245,26,Black
19246,16,Black
19247,14,Black
19252,44,Black
19254,47,Black
19257,92,Black
19258,24,Black
19260,122,Black
19263,64,Black
19265,22,Black
19266,48,Black
19268,32,Black
19270,46,Black
19272,58,Black
19273,26,Black
19274,50,Black
19275,12,Black
19278,44,Black
19279,52,Black
19280,40,Black
19284,26,Black
19288,31,Black
19292,116,Black
19293,51,Black
19295,49,Black
19296,84,Black
19298,28,Black
19301,24,Black
19302,68,Black
19303,42,Black
19305,56,Black
19306,56,Black
19311,21,Black
19314,62,Black
19315,76,Black
19317,52,Black
19320,96,Black
19323,46,Black
19325,58,Black
19326,38,Black
19327,72,Black
19329,132,Black
19331,56,Black
19333,44,Black
19334,80,Black
19336,98,Black
19339,70,Black
19342,52,Black
19345,46,Black
19346,34,Black
19347,60,Black
19349,118,Black
19351,2,Black
19354,38,Black
19356,60,Black
19357,38,Black
19361,82,Black
19362,110,Black
19367,84,Black
19368,62,Black
19369,87,Black
19370,30,Black
19372,36,Black
19374,28,Black
19376,138,Black
19378,64,Black
19381,132,Black
19384,58,Black
19387,68,Black
19388,67,Black
19391,132,Black
19392,52,Black
19398,110,Black
19405,40,Black
19410,20,Black
19417,134,Black
19420,46,Black
19421,72,Black
19423,60,Black
19425,62,Black
19427,48,Black
19428,76,Black
19431,58,Black
19433,50,Black
19435,74,Black
19437,68,Black
19441,88,Black
19445,74,Black
19446,68,Black
19447,26,Black
19448,25,Black
19450,48,Black
19452,94,Black
19453,58,Black
19455,11,Black
19456,22,Black
19458,114,Black
19459,46,Black
19460,22,Black
19472,56,Black
19476,62,Black
19479,96,Black
19481,90,Black
19482,33,Black
19484,60,Black
19490,47,Black
19493,68,Black
19494,96,Black
19497,44,Black
19499,74,Black
19502,70,Black
19503,74,Black
19511,92,Black
19514,68,Black
19515,34,Black
19517,26,Black
19519,118,Black
19523,30,Black
19527,36,Black
19528,41,Black
19530,28,Black
19531,64,Black
19533,108,Black
19534,34,Black
19535,38,Black
19537,58,Black
19538,24,Black
19540,45,Black
19541,32,Black
19545,20,Black
19546,84,Black
19548,21,Black
19552,72,Black
19554,32,Black
19556,56,Black
19560,72,Black
19565,28,Black
19566,60,Black
19569,48,Black
19570,30,Black
19575,114,Black
19577,54,Black
19581,40,Black
19582,50,Black
19584,24,Black
19586,16,Black
19588,68,Black
19589,78,Black
19592,30,Black
19595,72,Black
19597,100,Black
19599,88,Black
19600,62,Black
19601,122,Black
19602,32,Black
19604,104,Black
19608,66,Black
19610,58,Black
19611,54,Black
19612,38,Black
19619,38,Black
19620,76,Black
19621,86,Black
19624,44,Black
19625,62,Black
19626,44,Black
19631,53,Black
19632,76,Black
19633,124,Black
19634,132,Black
19635,70,Black
19636,70,Black
19639,62,Black
19640,38,Black
19647,74,Black
19648,120,Black
19649,62,Black
19652,88,Black
19655,72,Black
19657,72,Black
19659,94,Black
19660,48,Black
19661,126,Black
19664,65,Black
19665,60,Black
19668,62,Black
19669,26,Black
19671,48,Black
19673,34,Black
19675,46,Black
19679,27,Black
19680,76,Black
19683,28,Black
19684,73,Black
19687,16,Black
19689,52,Black
19690,82,Black
19691,92,Black
19692,42,Black
19693,86,Black
19696,42,Black
19698,77,Black
19700,36,Black
19701,118,Black
19702,122,Black
19704,90,Black
19708,62,Black
19715,46,Black
19716,46,Black
19717,90,Black
19727,42,Black
19728,52,Black
19729,108,Black
19730,64,Black
19732,64,Black
19733,48,Black
19740,68,Black
19741,14,Black
19742,56,Black
19744,19,Black
19749,30,Black
19750,85,Black
19753,58,Black
19754,124,Black
19755,70,Black
19756,140,Black
19757,50,Black
19758,120,Black
19760,42,Black
19762,70,Black
19763,80,Black
19766,56,Black
19769,52,Black
19772,96,Black
19773,62,Black
19774,54,Black
19776,126,Black
19777,44,Black
19780,46,Black
19784,48,Black
19785,76,Black
19786,56,Black
19788,48,Black
19789,52,Black
19791,88,Black
19796,78,Black
19797,76,Black
19799,114,Black
19803,28,Black
19807,88,Black
